"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA104","York","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2015","2015","USD","US Dollar","0","Units",,,44959,,
"USA104","York","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2016","2016","USD","US Dollar","0","Units",,,45455,,
"USA104","York","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2017","2017","USD","US Dollar","0","Units",,,45982,,
"USA104","York","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2018","2018","USD","US Dollar","0","Units",,,45155,,
"USA104","York","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2019","2019","USD","US Dollar","0","Units",,,46294,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,3363736,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,3452470,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,3536388,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,3637332,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,3774696,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,3914212,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,4018128,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,4106372,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,4153609,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,4204289,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,4253485,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,4330536,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,4404231,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,4490405,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,4580345,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,4675331,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,4760717,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,4851830,,
"USA12","Phoenix","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,4953901,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2001","2001","PER","Persons","0","Units",,,161,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2002","2002","PER","Persons","0","Units",,,164,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2003","2003","PER","Persons","0","Units",,,166,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2004","2004","PER","Persons","0","Units",,,169,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2005","2005","PER","Persons","0","Units",,,171,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2006","2006","PER","Persons","0","Units",,,171,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2007","2007","PER","Persons","0","Units",,,172,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2008","2008","PER","Persons","0","Units",,,172,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2009","2009","PER","Persons","0","Units",,,173,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2010","2010","PER","Persons","0","Units",,,173,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2011","2011","PER","Persons","0","Units",,,173,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2012","2012","PER","Persons","0","Units",,,173,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2013","2013","PER","Persons","0","Units",,,173,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2014","2014","PER","Persons","0","Units",,,172,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2015","2015","PER","Persons","0","Units",,,170,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2016","2016","PER","Persons","0","Units",,,169,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2017","2017","PER","Persons","0","Units",,,167,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2018","2018","PER","Persons","0","Units",,,167,,
"USA146","Atlantic City","POP_DEN","Population density (inhabitants per km2)","2019","2019","PER","Persons","0","Units",,,166,,
"USA53","Providence","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,971388,,
"USA53","Providence","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,980042,,
"USA53","Providence","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,985696,,
"USA53","Providence","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,989070,,
"USA53","Providence","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,983954,,
"USA53","Providence","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,977966,,
"USA53","Providence","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,974434,,
"USA53","Providence","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,972498,,
"USA53","Providence","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,970750,,
"USA53","Providence","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,970808,,
"USA53","Providence","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,970571,,
"USA53","Providence","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,971651,,
"USA53","Providence","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,971984,,
"USA53","Providence","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,973054,,
"USA53","Providence","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,973390,,
"USA53","Providence","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,974362,,
"USA53","Providence","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,973455,,
"USA53","Providence","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,976542,,
"USA53","Providence","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,975686,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,1498378,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,1561689,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,1624057,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,1704461,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,1774161,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,1851033,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,1916955,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,1961822,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,1989099,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,2001839,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,2011412,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,2038617,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,2065971,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,2102007,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,2145975,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,2188678,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,2232498,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,2279523,,
"USA22","Las Vegas","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,2327908,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2001","2001","PER","Persons","0","Units",,,463761,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2002","2002","PER","Persons","0","Units",,,477469,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2003","2003","PER","Persons","0","Units",,,487357,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2004","2004","PER","Persons","0","Units",,,492613,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2005","2005","PER","Persons","0","Units",,,500020,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2006","2006","PER","Persons","0","Units",,,504651,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2007","2007","PER","Persons","0","Units",,,507834,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2008","2008","PER","Persons","0","Units",,,509032,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2009","2009","PER","Persons","0","Units",,,511536,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2010","2010","PER","Persons","0","Units",,,515137,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2011","2011","PER","Persons","0","Units",,,517515,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2012","2012","PER","Persons","0","Units",,,520336,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2013","2013","PER","Persons","0","Units",,,523313,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2014","2014","PER","Persons","0","Units",,,527814,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2015","2015","PER","Persons","0","Units",,,532954,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2016","2016","PER","Persons","0","Units",,,538986,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2017","2017","PER","Persons","0","Units",,,544494,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2018","2018","PER","Persons","0","Units",,,547855,,
"USA86","Stanislaus","T_T","Population, all ages, administrative data","2019","2019","PER","Persons","0","Units",,,549761,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2001","2001","USD","US Dollar","0","Units",,,52947,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2002","2002","USD","US Dollar","0","Units",,,53221,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2003","2003","USD","US Dollar","0","Units",,,53465,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2004","2004","USD","US Dollar","0","Units",,,54680,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2005","2005","USD","US Dollar","0","Units",,,55565,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2006","2006","USD","US Dollar","0","Units",,,54786,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2007","2007","USD","US Dollar","0","Units",,,54847,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2008","2008","USD","US Dollar","0","Units",,,53264,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2009","2009","USD","US Dollar","0","Units",,,51734,,
"USA31","Columbus","GDP_PC_REAL_PPP","GDP per capita (USD, constant prices, constant PPP, base year 2015)","2010","2010","USD","US Dollar","0","Units",,,52620,,
